RowNumber,EventClass,TextData,ApplicationName,NTUserName,LoginName,ClientProcessID,SPID,StartTime,CPU,Reads,Writes,Duration,EndTime,DatabaseID,DatabaseName,Error,EventSequence,GroupID,HostName,IsSystem,LoginSid,NTDomainName,RequestID,RowCounts,ServerName,SessionLoginName,TransactionID,XactSequence,BinaryData
549,12,select * from Students.dbo.StudentsPerformance,Python,NULL,temp9,9372,73,09:51.6,0,21,0,2020147,09:53.6,6,Students,2,2516,2,DESKTOP-7OQL1C2,NULL,0x305480097A101244936E6B1E1A88A5CA,NULL,0,0,DESKTOP-7OQL1C2,temp9,143635,3.14E+11,NULL
550,12,"insert into Weather.dbo.weather values (42.45, 'Fenway', 1, 1012.17, 0.1089, default, 0.96, 1.53)",Python,NULL,temp9,9372,73,09:53.6,0,1,0,266,09:53.6,6,Students,0,2517,2,DESKTOP-7OQL1C2,NULL,0x305480097A101244936E6B1E1A88A5CA,NULL,0,1,DESKTOP-7OQL1C2,temp9,143635,3.14E+11,NULL
551,12,SET DEADLOCK_PRIORITY -10,SQLServerCEIP,SQLTELEMETRY,NT SERVICE\SQLTELEMETRY,6092,51,10:21.7,0,0,0,258,10:21.7,1,master,0,2518,2,DESKTOP-7OQL1C2,NULL,0x010600000000000550000000447A1A9EE0235381234A54AA9BD0549C4FCC0642,NT SERVICE,0,0,DESKTOP-7OQL1C2,NT Service\SQLTELEMETRY,NULL,0,NULL
552,12,SELECT target_data           FROM sys.dm_xe_session_targets xet WITH(nolock)           JOIN sys.dm_xe_sessions xes WITH(nolock)           ON xes.address = xet.event_session_address           WHERE xes.name = 'telemetry_xevents'           AND xet.target_name = 'ring_buffer',SQLServerCEIP,SQLTELEMETRY,NT SERVICE\SQLTELEMETRY,6092,51,10:21.7,62,462,0,103117,10:21.8,1,master,0,2519,2,DESKTOP-7OQL1C2,NULL,0x010600000000000550000000447A1A9EE0235381234A54AA9BD0549C4FCC0642,NT SERVICE,0,1,DESKTOP-7OQL1C2,NT Service\SQLTELEMETRY,NULL,0,NULL
553,12,SET DEADLOCK_PRIORITY -10,SQLServerCEIP,SQLTELEMETRY,NT SERVICE\SQLTELEMETRY,6092,51,10:21.8,0,0,0,30,10:21.8,1,master,0,2520,2,DESKTOP-7OQL1C2,NULL,0x010600000000000550000000447A1A9EE0235381234A54AA9BD0549C4FCC0642,NT SERVICE,0,0,DESKTOP-7OQL1C2,NT Service\SQLTELEMETRY,NULL,0,NULL
554,12,"if exists(select * from sys.server_event_sessions where name='telemetry_xevents')   drop event session telemetry_xevents on server    create event session telemetry_xevents on server   ADD EVENT [sqlserver].[error_reported]  (  WHERE severity >= 16 or (error_number = 18456     or error_number = 17803 or error_number = 701 or error_number = 802 or error_number = 8645 or error_number = 8651     or error_number = 8657 or error_number = 8902 or error_number = 41354 or error_number = 41355 or error_number = 41367     or error_number = 41384 or error_number = 41336 or error_number = 41309 or error_number = 41312 or error_number = 41313     or error_number = 33065 or error_number = 33066)  ),     ADD EVENT [sqlserver].[missing_column_statistics],     ADD EVENT [sqlserver].[missing_join_predicate],     ADD EVENT [sqlserver].[server_memory_change],     ADD EVENT [sqlserver].[stretch_database_disable_completed],     ADD EVENT [sqlserver].[stretch_database_enable_completed],     ADD EVENT [sqlserver].[stretch_database_reauthorize_completed],     ADD EVENT [sqlserver].[stretch_index_reconciliation_codegen_completed],     ADD EVENT [sqlserver].[stretch_remote_column_execution_completed],     ADD EVENT [sqlserver].[stretch_remote_column_reconciliation_codegen_completed],     ADD EVENT [sqlserver].[stretch_remote_index_execution_completed],     ADD EVENT [sqlserver].[stretch_table_codegen_completed],     ADD EVENT [sqlserver].[stretch_table_alter_ddl],     ADD EVENT [sqlserver].[stretch_table_create_ddl],     ADD EVENT [sqlserver].[stretch_table_predicate_not_specified],     ADD EVENT [sqlserver].[stretch_table_predicate_specified],     ADD EVENT [sqlserver].[stretch_table_remote_creation_completed],     ADD EVENT [sqlserver].[stretch_table_row_migration_results_event],     ADD EVENT [sqlserver].[stretch_table_row_unmigration_results_event],     ADD EVENT [sqlserver].[stretch_table_data_reconciliation_results_event],     ADD EVENT [sqlserver].[stretch_table_unprovision_completed],     ADD EVENT [sqlserver].[stretch_table_validation_error],     ADD EVENT [sqlserver].[stretch_table_hinted_admin_update_event],     ADD EVENT [sqlserver].[stretch_table_hinted_admin_delete_event],     ADD EVENT [sqlserver].[stretch_table_query_error],     ADD EVENT [sqlserver].[stretch_remote_error],     ADD EVENT [sqlserver].[stretch_query_telemetry],     ADD EVENT [sqlserver].[temporal_ddl_system_versioning],     ADD EVENT [sqlserver].[temporal_dml_transaction_fail],     ADD EVENT [sqlserver].[temporal_ddl_period_add],     ADD EVENT [sqlserver].[temporal_ddl_period_drop],     ADD EVENT [sqlserver].[temporal_ddl_schema_check_fail],     ADD EVENT [sqlserver].[data_masking_ddl_column_definition],     ADD EVENT [sqlserver].[data_masking_traffic],     ADD EVENT [sqlserver].[data_masking_traffic_masked_only],     ADD EVENT [sqlserver].[data_classification_ddl_column_definition],     ADD EVENT [sqlserver].[data_classification_traffic],     ADD EVENT [sqlserver].[data_classification_auditing_traffic],     ADD EVENT [sqlserver].[feature_restriction_ddl],     ADD EVENT [sqlserver].[feature_restriction_usage],     ADD EVENT [sqlserver].[always_encrypted_query_count],     ADD EVENT [sqlserver].[rls_query_count],     ADD EVENT [sqlserver].[auto_stats],     ADD EVENT [sqlserver].[database_cmptlevel_change],     ADD EVENT [sqlserver].[database_created],     ADD EVENT [sqlserver].[database_dropped],     ADD EVENT [sqlserver].[reason_many_foreign_keys_operator_not_used],     ADD EVENT [sqlserver].[interleaved_exec_status],     ADD EVENT [sqlserver].[table_variable_deferred_compilation],     ADD EVENT [sqlserver].[graph_match_query_compiled],     ADD EVENT [sqlserver].[approximate_count_distinct_query_compiled],     ADD EVENT [sqlserver].[login_protocol_count],     ADD EVENT [sqlserver].[column_store_index_build_low_memory],     ADD EVENT [sqlserver].[column_store_index_build_throttle],     ADD EVENT [sqlserver].[columnstore_delete_buffer_flush_failed],     ADD EVENT [sqlserver].[columnstore_delta_rowgroup_closed],     ADD EVENT [sqlserver].[columnstore_index_reorg_failed],     ADD EVENT [sqlserver].[columnstore_log_exception],     ADD EVENT [sqlserver].[columnstore_rowgroup_merge_failed],     ADD EVENT [sqlserver].[columnstore_tuple_mover_delete_buffer_truncate_timed_out],     ADD EVENT [sqlserver].[columnstore_tuple_mover_end_compress],     ADD EVENT [sqlserver].[query_memory_grant_blocking],     ADD EVENT [sqlserver].[natively_compiled_module_inefficiency_detected],     ADD EVENT [sqlserver].[natively_compiled_proc_slow_parameter_passing],     ADD EVENT [sqlserver].[xtp_alter_table],     ADD EVENT [sqlserver].[xtp_db_delete_only_mode_updatedhktrimlsn],     ADD EVENT [sqlserver].[xtp_stgif_container_added],     ADD EVENT [sqlserver].[xtp_stgif_container_deleted],     ADD EVENT [xtpcompile].[cl_duration],     ADD EVENT [xtpengine].[xtp_physical_db_restarted],     ADD EVENT [xtpengine].[xtp_db_delete_only_mode_enter],     ADD EVENT [xtpengine].[xtp_db_delete_only_mode_update],     ADD EVENT [xtpengine].[xtp_db_delete_only_mode_exit],     ADD EVENT [xtpengine].[parallel_alter_stats],     ADD EVENT [xtpengine].[serial_alter_stats],     ADD EVENT [sqlserver].[json_function_compiled]  (  ACTION ([database_id])  ),     ADD EVENT [sqlserver].[string_escape_compiled]  (  ACTION ([database_id])  ),     ADD EVENT [sqlserver].[window_function_used]  (  ACTION ([database_id])  ),     ADD EVENT [sqlserver].[sequence_function_used]  (  ACTION ([database_id])  ),     ADD EVENT [qds].[query_store_db_diagnostics],     ADD EVENT [sqlserver].[index_defragmentation],     ADD EVENT [sqlserver].[create_index_event],     ADD EVENT [sqlserver].[index_build_error_event],     ADD EVENT [sqlserver].[alter_column_event],     ADD EVENT [sqlserver].[cardinality_estimation_version_usage],     ADD EVENT [sqlserver].[query_optimizer_compatibility_level_hint_usage],     ADD EVENT [sqlserver].[query_tsql_scalar_udf_inlined],     ADD EVENT [sqlserver].[tsql_scalar_udf_not_inlineable],     ADD EVENT [sqlserver].[recovery_checkpoint_stats],     ADD EVENT [sqlserver].[multistep_execution]  (  ACTION ([database_id])  ),     ADD EVENT [sqlserver].[fulltext_filter_usage],     ADD EVENT [sqlserver].[tx_commit_abort_stats],     ADD EVENT [sqlserver].[server_start_stop]  add target package0.ring_buffer  (set occurrence_number = 100)  with  (   MAX_DISPATCH_LATENCY = 120 SECONDS,   MAX_MEMORY = 4 MB,   startup_state = on  )  if not exists (select * from sys.dm_xe_sessions where name = 'telemetry_xevents')   alter event session telemetry_xevents on server state=start  ",SQLServerCEIP,SQLTELEMETRY,NT SERVICE\SQLTELEMETRY,6092,51,10:21.8,16,1531,11,28093,10:21.8,1,master,0,2527,2,DESKTOP-7OQL1C2,NULL,0x010600000000000550000000447A1A9EE0235381234A54AA9BD0549C4FCC0642,NT SERVICE,0,0,DESKTOP-7OQL1C2,NT Service\SQLTELEMETRY,NULL,0,NULL
555,12,delete top (1) from Weather.dbo.weather where location='Fenway',Python,NULL,temp,8940,53,10:38.0,16,23,0,834,10:38.0,1,master,0,2528,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,1,DESKTOP-7OQL1C2,temp,NULL,0,NULL
556,12,"insert into CabRides.dbo.cab_rides values (0.44, 'Lyft', 1540000000000, 'North Station', 'Haymarket Square', 16.5, 1, 'e8bac1d1-6e83-4ebd-a0a9-bfcf9de1a86f', 'lyft_line', 'UberX')",Python,NULL,temp,8940,53,10:40.0,0,39,0,1040,10:40.0,1,master,0,2529,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,1,DESKTOP-7OQL1C2,temp,NULL,0,NULL
557,12,delete top (1) from Students.dbo.StudentsPerformance where gender='male',Python,NULL,temp,8940,53,10:42.0,0,27,0,1175,10:42.0,1,master,0,2530,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,1,DESKTOP-7OQL1C2,temp,NULL,0,NULL
558,12,select * from Students.dbo.StudentsPerformance,Python,NULL,temp,8940,53,10:44.0,0,21,0,2010261,10:46.0,1,master,2,2531,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,0,DESKTOP-7OQL1C2,temp,NULL,0,NULL
559,12,"insert into Students.dbo.StudentsPerformance values ('female', 'group B', 'bachelors degree', 'standard', 'completed', 72, 80, 94)",Python,NULL,temp,8940,53,10:46.0,0,35,0,2980,10:46.0,1,master,0,2532,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,1,DESKTOP-7OQL1C2,temp,NULL,0,NULL
560,12,use Weather select top 1000 * from weather where location='Fenway',Python,NULL,temp,8940,53,10:48.0,0,52,0,2010695,10:50.0,8,Weather,2,2533,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,0,DESKTOP-7OQL1C2,temp,144706,2.28E+11,NULL
561,12,select * from Telecom.dbo.telecom_users,Python,NULL,temp,8940,53,10:50.0,0,128,0,2019418,10:52.1,8,Weather,2,2534,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,0,DESKTOP-7OQL1C2,temp,144706,2.28E+11,NULL
562,12,"insert into Students.dbo.StudentsPerformance values ('female', 'group B', 'bachelors degree', 'standard', 'completed', 72, 80, 94)",Python,NULL,temp,8940,53,10:52.1,0,35,0,4340,10:52.1,8,Weather,0,2535,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,1,DESKTOP-7OQL1C2,temp,144706,2.28E+11,NULL
563,12,delete top (1) from Weather.dbo.weather where location='Fenway',Python,NULL,temp,8940,53,10:54.1,0,23,0,3140,10:54.1,8,Weather,0,2536,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,1,DESKTOP-7OQL1C2,temp,144706,2.28E+11,NULL
564,12,"insert into Students.dbo.StudentsPerformance values ('female', 'group B', 'bachelors degree', 'standard', 'completed', 72, 80, 94)",Python,NULL,temp2,8940,63,10:56.1,0,35,0,786,10:56.1,1,master,0,2537,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,1,DESKTOP-7OQL1C2,temp2,NULL,0,NULL
565,12,use Telecom select top 1000 * from telecom_users where InternetService='DSL',Python,NULL,temp2,8940,63,10:58.2,0,30,0,2009999,11:00.2,7,Telecom,2,2538,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,0,DESKTOP-7OQL1C2,temp2,145042,2.71E+11,NULL
566,12,select * from Weather.dbo.weather,Python,NULL,temp2,8940,63,11:00.2,0,20,0,2009742,11:02.2,7,Telecom,2,2539,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,0,DESKTOP-7OQL1C2,temp2,145042,2.71E+11,NULL
567,12,delete top (1) from Telecom.dbo.telecom_users where InternetService='DSL',Python,NULL,temp2,8940,63,11:02.2,0,27,0,1233,11:02.2,7,Telecom,0,2540,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,1,DESKTOP-7OQL1C2,temp2,145042,2.71E+11,NULL
568,12,delete top (1) from Weather.dbo.weather where location='Fenway',Python,NULL,temp2,8940,63,11:04.2,0,30,1,3702,11:04.2,7,Telecom,0,2541,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,1,DESKTOP-7OQL1C2,temp2,145042,2.71E+11,NULL
569,12,delete top (1) from CabRides.dbo.cab_rides where name='Lyft',Python,NULL,temp2,8940,63,11:06.2,0,98,1,8000,11:06.2,7,Telecom,0,2542,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,1,DESKTOP-7OQL1C2,temp2,145042,2.71E+11,NULL
570,12,delete top (1) from Students.dbo.StudentsPerformance where gender='male',Python,NULL,temp2,8940,63,11:08.2,0,27,0,1179,11:08.2,7,Telecom,0,2543,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,1,DESKTOP-7OQL1C2,temp2,145042,2.71E+11,NULL
571,12,use Telecom select top 1000 * from telecom_users where InternetService='DSL',Python,NULL,temp2,8940,63,11:10.2,0,30,0,2020495,11:12.2,7,Telecom,2,2544,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,0,DESKTOP-7OQL1C2,temp2,145042,2.71E+11,NULL
572,12,"insert into Telecom.dbo.telecom_users values (6780, '7010-BRBUU', 'Male', 0, 'Yes', 'No', 75, 'Yes', 'No', 'DSL', 'Yes', 'No', 'No', 'Yes', 'No', 'No', 'Two Year', 'Yes', 'Credit card', 24.2, 3370.2, 'No')",Python,NULL,temp2,8940,63,11:12.2,0,63,0,5373,11:12.2,7,Telecom,0,2545,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,1,DESKTOP-7OQL1C2,temp2,145042,2.71E+11,NULL
573,12,delete top (1) from Telecom.dbo.telecom_users where InternetService='DSL',Python,NULL,temp2,8940,63,11:14.2,0,5,0,292,11:14.2,7,Telecom,0,2546,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,1,DESKTOP-7OQL1C2,temp2,145042,2.71E+11,NULL
574,12,delete top (1) from Weather.dbo.weather where location='Fenway',Python,NULL,temp2,8940,63,11:16.2,0,11,0,1129,11:16.2,7,Telecom,0,2547,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,1,DESKTOP-7OQL1C2,temp2,145042,2.71E+11,NULL
575,12,use CabRides select top 1000 * from cab_rides where name='Lyft',Python,NULL,temp2,8940,63,11:18.3,0,118,0,2000480,11:20.3,5,CabRides,2,2548,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,0,DESKTOP-7OQL1C2,temp2,145042,2.71E+11,NULL
576,12,"insert into CabRides.dbo.cab_rides values (0.44, 'Lyft', 1540000000000, 'North Station', 'Haymarket Square', 16.5, 1, 'e8bac1d1-6e83-4ebd-a0a9-bfcf9de1a86f', 'lyft_line', 'UberX')",Python,NULL,temp2,8940,63,11:20.3,16,39,0,3917,11:20.3,5,CabRides,0,2549,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,1,DESKTOP-7OQL1C2,temp2,145042,2.71E+11,NULL
577,12,"insert into Weather.dbo.weather values (42.45, 'Fenway', 1, 1012.17, 0.1089, default, 0.96, 1.53)",Python,NULL,temp2,8940,63,11:22.3,0,19,0,2543,11:22.3,5,CabRides,0,2550,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,1,DESKTOP-7OQL1C2,temp2,145042,2.71E+11,NULL
578,12,select * from Telecom.dbo.telecom_users,Python,NULL,temp2,8940,63,11:24.3,0,21,0,2020302,11:26.3,5,CabRides,2,2551,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,0,DESKTOP-7OQL1C2,temp2,145042,2.71E+11,NULL
579,12,select * from Telecom.dbo.telecom_users,Python,NULL,temp2,8940,63,11:26.3,0,7,0,2009643,11:28.3,5,CabRides,2,2552,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,0,DESKTOP-7OQL1C2,temp2,145042,2.71E+11,NULL
580,12,"insert into Students.dbo.StudentsPerformance values ('female', 'group B', 'bachelors degree', 'standard', 'completed', 72, 80, 94)",Python,NULL,temp2,8940,63,11:28.3,0,35,0,3146,11:28.3,5,CabRides,0,2553,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,1,DESKTOP-7OQL1C2,temp2,145042,2.71E+11,NULL
581,12,use CabRides select top 1000 * from cab_rides where name='Lyft',Python,NULL,temp2,8940,63,11:30.3,0,118,0,2008569,11:32.3,5,CabRides,2,2554,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,0,DESKTOP-7OQL1C2,temp2,145042,2.71E+11,NULL
582,12,"insert into Weather.dbo.weather values (42.45, 'Fenway', 1, 1012.17, 0.1089, default, 0.96, 1.53)",Python,NULL,temp2,8940,63,11:32.3,0,2,0,190,11:32.3,5,CabRides,0,2555,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,1,DESKTOP-7OQL1C2,temp2,145042,2.71E+11,NULL
583,12,select * from Telecom.dbo.telecom_users,Python,NULL,temp2,8940,63,11:34.4,0,7,0,2006119,11:36.4,5,CabRides,2,2556,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,0,DESKTOP-7OQL1C2,temp2,145042,2.71E+11,NULL
584,12,select * from CabRides.dbo.cab_rides,Python,NULL,temp2,8940,63,11:36.4,0,20,0,2015263,11:38.4,5,CabRides,2,2557,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,0,DESKTOP-7OQL1C2,temp2,145042,2.71E+11,NULL
585,12,delete top (1) from CabRides.dbo.cab_rides where name='Lyft',Python,NULL,temp2,8940,63,11:38.4,16,99,0,5652,11:38.4,5,CabRides,0,2558,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,1,DESKTOP-7OQL1C2,temp2,145042,2.71E+11,NULL
586,12,delete top (1) from Weather.dbo.weather where location='Fenway',Python,NULL,temp2,8940,63,11:40.4,16,30,0,3252,11:40.4,5,CabRides,0,2559,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,1,DESKTOP-7OQL1C2,temp2,145042,2.71E+11,NULL
587,12,use Students select top 1000 * from StudentsPerformance where gender='male',Python,NULL,temp2,8940,63,11:42.4,0,29,0,2014123,11:44.4,6,Students,2,2560,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,0,DESKTOP-7OQL1C2,temp2,145042,2.71E+11,NULL
588,12,select * from Weather.dbo.weather,Python,NULL,temp2,8940,63,11:44.4,0,20,0,2013311,11:46.4,6,Students,2,2561,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,0,DESKTOP-7OQL1C2,temp2,145042,2.71E+11,NULL
589,12,"insert into CabRides.dbo.cab_rides values (0.44, 'Lyft', 1540000000000, 'North Station', 'Haymarket Square', 16.5, 1, 'e8bac1d1-6e83-4ebd-a0a9-bfcf9de1a86f', 'lyft_line', 'UberX')",Python,NULL,temp2,8940,63,11:46.4,0,39,0,955,11:46.4,6,Students,0,2562,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,1,DESKTOP-7OQL1C2,temp2,145042,2.71E+11,NULL
590,12,delete top (1) from Weather.dbo.weather where location='Fenway',Python,NULL,temp2,8940,63,11:48.4,0,29,0,849,11:48.4,6,Students,0,2563,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,1,DESKTOP-7OQL1C2,temp2,145042,2.71E+11,NULL
591,12,delete top (1) from Weather.dbo.weather where location='Fenway',Python,NULL,temp2,8940,63,11:50.4,0,11,0,974,11:50.4,6,Students,0,2564,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,1,DESKTOP-7OQL1C2,temp2,145042,2.71E+11,NULL
592,12,delete top (1) from Weather.dbo.weather where location='Fenway',Python,NULL,temp2,8940,63,11:52.5,0,29,0,1157,11:52.5,6,Students,0,2565,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,1,DESKTOP-7OQL1C2,temp2,145042,2.71E+11,NULL
593,12,delete top (1) from Telecom.dbo.telecom_users where InternetService='DSL',Python,NULL,temp2,8940,63,11:54.5,0,27,0,16142,11:54.5,6,Students,0,2566,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,1,DESKTOP-7OQL1C2,temp2,145042,2.71E+11,NULL
594,12,delete top (1) from Telecom.dbo.telecom_users where InternetService='DSL',Python,NULL,temp2,8940,63,11:56.5,0,27,0,818,11:56.5,6,Students,0,2567,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,1,DESKTOP-7OQL1C2,temp2,145042,2.71E+11,NULL
595,12,"insert into Telecom.dbo.telecom_users values (6780, '7010-BRBUU', 'Male', 0, 'Yes', 'No', 75, 'Yes', 'No', 'DSL', 'Yes', 'No', 'No', 'Yes', 'No', 'No', 'Two Year', 'Yes', 'Credit card', 24.2, 3370.2, 'No')",Python,NULL,temp2,8940,63,11:58.5,15,63,0,5328,11:58.5,6,Students,0,2568,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,1,DESKTOP-7OQL1C2,temp2,145042,2.71E+11,NULL
596,12,select * from Students.dbo.StudentsPerformance,Python,NULL,temp2,8940,63,12:00.5,0,21,0,2002861,12:02.5,6,Students,2,2569,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,0,DESKTOP-7OQL1C2,temp2,145042,2.71E+11,NULL
597,12,delete top (1) from Students.dbo.StudentsPerformance where gender='male',Python,NULL,temp2,8940,63,12:02.5,0,27,0,3204,12:02.5,6,Students,0,2570,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,1,DESKTOP-7OQL1C2,temp2,145042,2.71E+11,NULL
598,12,"insert into Students.dbo.StudentsPerformance values ('female', 'group B', 'bachelors degree', 'standard', 'completed', 72, 80, 94)",Python,NULL,temp2,8940,63,12:04.5,0,35,0,3161,12:04.5,6,Students,0,2571,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,1,DESKTOP-7OQL1C2,temp2,145042,2.71E+11,NULL
599,12,"insert into Telecom.dbo.telecom_users values (6780, '7010-BRBUU', 'Male', 0, 'Yes', 'No', 75, 'Yes', 'No', 'DSL', 'Yes', 'No', 'No', 'Yes', 'No', 'No', 'Two Year', 'Yes', 'Credit card', 24.2, 3370.2, 'No')",Python,NULL,temp2,8940,63,12:06.5,0,1,0,824,12:06.5,6,Students,0,2572,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,1,DESKTOP-7OQL1C2,temp2,145042,2.71E+11,NULL
600,12,select * from Students.dbo.StudentsPerformance,Python,NULL,temp2,8940,63,12:08.5,0,7,0,2012065,12:10.5,6,Students,2,2573,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,0,DESKTOP-7OQL1C2,temp2,145042,2.71E+11,NULL
601,12,"insert into Students.dbo.StudentsPerformance values ('female', 'group B', 'bachelors degree', 'standard', 'completed', 72, 80, 94)",Python,NULL,temp2,8940,63,12:10.5,0,1,0,170,12:10.5,6,Students,0,2574,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,1,DESKTOP-7OQL1C2,temp2,145042,2.71E+11,NULL
602,12,select * from Weather.dbo.weather,Python,NULL,temp2,8940,63,12:12.5,0,20,0,2006911,12:14.5,6,Students,2,2575,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,0,DESKTOP-7OQL1C2,temp2,145042,2.71E+11,NULL
603,12,"insert into Students.dbo.StudentsPerformance values ('female', 'group B', 'bachelors degree', 'standard', 'completed', 72, 80, 94)",Python,NULL,temp2,8940,63,12:14.5,0,1,0,197,12:14.5,6,Students,0,2576,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,1,DESKTOP-7OQL1C2,temp2,145042,2.71E+11,NULL
604,12,select * from Students.dbo.StudentsPerformance,Python,NULL,temp2,8940,63,12:16.6,0,7,0,2010241,12:18.6,6,Students,2,2577,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,0,DESKTOP-7OQL1C2,temp2,145042,2.71E+11,NULL
605,12,select * from Students.dbo.StudentsPerformance,Python,NULL,temp2,8940,63,12:18.6,0,7,0,2009786,12:20.6,6,Students,2,2578,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,0,DESKTOP-7OQL1C2,temp2,145042,2.71E+11,NULL
606,12,use Telecom select top 1000 * from telecom_users where InternetService='DSL',Python,NULL,temp2,8940,63,12:20.6,0,30,0,2009253,12:22.6,7,Telecom,2,2579,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,0,DESKTOP-7OQL1C2,temp2,145042,2.71E+11,NULL
